Time,Weight
1,0.00011415525114155251
2,0.00011415525114155251
3,0.00011415525114155251
4,0.00011415525114155251
5,0.00011415525114155251
6,0.00011415525114155251
7,0.00011415525114155251
8,0.00011415525114155251
9,0.00011415525114155251
10,0.00011415525114155251
11,0.00011415525114155251
12,0.00011415525114155251
13,0.00011415525114155251
14,0.00011415525114155251
15,0.00011415525114155251
16,0.00011415525114155251
17,0.00011415525114155251
18,0.00011415525114155251
19,0.00011415525114155251
20,0.00011415525114155251
21,0.00011415525114155251
22,0.00011415525114155251
23,0.00011415525114155251
24,0.00011415525114155251
25,0.00011415525114155251
26,0.00011415525114155251
27,0.00011415525114155251
28,0.00011415525114155251
29,0.00011415525114155251
30,0.00011415525114155251
31,0.00011415525114155251
32,0.00011415525114155251
33,0.00011415525114155251
34,0.00011415525114155251
35,0.00011415525114155251
36,0.00011415525114155251
37,0.00011415525114155251
38,0.00011415525114155251
39,0.00011415525114155251
40,0.00011415525114155251
41,0.00011415525114155251
42,0.00011415525114155251
43,0.00011415525114155251
44,0.00011415525114155251
45,0.00011415525114155251
46,0.00011415525114155251
47,0.00011415525114155251
48,0.00011415525114155251
49,0.00011415525114155251
50,0.00011415525114155251
51,0.00011415525114155251
52,0.00011415525114155251
53,0.00011415525114155251
54,0.00011415525114155251
55,0.00011415525114155251
56,0.00011415525114155251
57,0.00011415525114155251
58,0.00011415525114155251
59,0.00011415525114155251
60,0.00011415525114155251
61,0.00011415525114155251
62,0.00011415525114155251
63,0.00011415525114155251
64,0.00011415525114155251
65,0.00011415525114155251
66,0.00011415525114155251
67,0.00011415525114155251
68,0.00011415525114155251
69,0.00011415525114155251
70,0.00011415525114155251
71,0.00011415525114155251
72,0.00011415525114155251
73,0.00011415525114155251
74,0.00011415525114155251
75,0.00011415525114155251
76,0.00011415525114155251
77,0.00011415525114155251
78,0.00011415525114155251
79,0.00011415525114155251
80,0.00011415525114155251
81,0.00011415525114155251
82,0.00011415525114155251
83,0.00011415525114155251
84,0.00011415525114155251
85,0.00011415525114155251
86,0.00011415525114155251
87,0.00011415525114155251
88,0.00011415525114155251
89,0.00011415525114155251
90,0.00011415525114155251
91,0.00011415525114155251
92,0.00011415525114155251
93,0.00011415525114155251
94,0.00011415525114155251
95,0.00011415525114155251
96,0.00011415525114155251
97,0.00011415525114155251
98,0.00011415525114155251
99,0.00011415525114155251
100,0.00011415525114155251
101,0.00011415525114155251
102,0.00011415525114155251
103,0.00011415525114155251
104,0.00011415525114155251
105,0.00011415525114155251
106,0.00011415525114155251
107,0.00011415525114155251
108,0.00011415525114155251
109,0.00011415525114155251
110,0.00011415525114155251
111,0.00011415525114155251
112,0.00011415525114155251
113,0.00011415525114155251
114,0.00011415525114155251
115,0.00011415525114155251
116,0.00011415525114155251
117,0.00011415525114155251
118,0.00011415525114155251
119,0.00011415525114155251
120,0.00011415525114155251
121,0.00011415525114155251
122,0.00011415525114155251
123,0.00011415525114155251
124,0.00011415525114155251
125,0.00011415525114155251
126,0.00011415525114155251
127,0.00011415525114155251
128,0.00011415525114155251
129,0.00011415525114155251
130,0.00011415525114155251
131,0.00011415525114155251
132,0.00011415525114155251
133,0.00011415525114155251
134,0.00011415525114155251
135,0.00011415525114155251
136,0.00011415525114155251
137,0.00011415525114155251
138,0.00011415525114155251
139,0.00011415525114155251
140,0.00011415525114155251
141,0.00011415525114155251
142,0.00011415525114155251
143,0.00011415525114155251
144,0.00011415525114155251
145,0.00011415525114155251
146,0.00011415525114155251
147,0.00011415525114155251
148,0.00011415525114155251
149,0.00011415525114155251
150,0.00011415525114155251
151,0.00011415525114155251
152,0.00011415525114155251
153,0.00011415525114155251
154,0.00011415525114155251
155,0.00011415525114155251
156,0.00011415525114155251
157,0.00011415525114155251
158,0.00011415525114155251
159,0.00011415525114155251
160,0.00011415525114155251
161,0.00011415525114155251
162,0.00011415525114155251
163,0.00011415525114155251
164,0.00011415525114155251
165,0.00011415525114155251
166,0.00011415525114155251
167,0.00011415525114155251
168,0.00011415525114155251
169,0.00011415525114155251
170,0.00011415525114155251
171,0.00011415525114155251
172,0.00011415525114155251
173,0.00011415525114155251
174,0.00011415525114155251
175,0.00011415525114155251
176,0.00011415525114155251
177,0.00011415525114155251
178,0.00011415525114155251
179,0.00011415525114155251
180,0.00011415525114155251
181,0.00011415525114155251
182,0.00011415525114155251
183,0.00011415525114155251
184,0.00011415525114155251
185,0.00011415525114155251
186,0.00011415525114155251
187,0.00011415525114155251
188,0.00011415525114155251
189,0.00011415525114155251
190,0.00011415525114155251
191,0.00011415525114155251
192,0.00011415525114155251
193,0.00011415525114155251
194,0.00011415525114155251
195,0.00011415525114155251
196,0.00011415525114155251
197,0.00011415525114155251
198,0.00011415525114155251
199,0.00011415525114155251
200,0.00011415525114155251
201,0.00011415525114155251
202,0.00011415525114155251
203,0.00011415525114155251
204,0.00011415525114155251
205,0.00011415525114155251
206,0.00011415525114155251
207,0.00011415525114155251
208,0.00011415525114155251
209,0.00011415525114155251
210,0.00011415525114155251
211,0.00011415525114155251
212,0.00011415525114155251
213,0.00011415525114155251
214,0.00011415525114155251
215,0.00011415525114155251
216,0.00011415525114155251
217,0.00011415525114155251
218,0.00011415525114155251
219,0.00011415525114155251
220,0.00011415525114155251
221,0.00011415525114155251
222,0.00011415525114155251
223,0.00011415525114155251
224,0.00011415525114155251
225,0.00011415525114155251
226,0.00011415525114155251
227,0.00011415525114155251
228,0.00011415525114155251
229,0.00011415525114155251
230,0.00011415525114155251
231,0.00011415525114155251
232,0.00011415525114155251
233,0.00011415525114155251
234,0.00011415525114155251
235,0.00011415525114155251
236,0.00011415525114155251
237,0.00011415525114155251
238,0.00011415525114155251
239,0.00011415525114155251
240,0.00011415525114155251
241,0.00011415525114155251
242,0.00011415525114155251
243,0.00011415525114155251
244,0.00011415525114155251
245,0.00011415525114155251
246,0.00011415525114155251
247,0.00011415525114155251
248,0.00011415525114155251
249,0.00011415525114155251
250,0.00011415525114155251
251,0.00011415525114155251
252,0.00011415525114155251
253,0.00011415525114155251
254,0.00011415525114155251
255,0.00011415525114155251
256,0.00011415525114155251
257,0.00011415525114155251
258,0.00011415525114155251
259,0.00011415525114155251
260,0.00011415525114155251
261,0.00011415525114155251
262,0.00011415525114155251
263,0.00011415525114155251
264,0.00011415525114155251
265,0.00011415525114155251
266,0.00011415525114155251
267,0.00011415525114155251
268,0.00011415525114155251
269,0.00011415525114155251
270,0.00011415525114155251
271,0.00011415525114155251
272,0.00011415525114155251
273,0.00011415525114155251
274,0.00011415525114155251
275,0.00011415525114155251
276,0.00011415525114155251
277,0.00011415525114155251
278,0.00011415525114155251
279,0.00011415525114155251
280,0.00011415525114155251
281,0.00011415525114155251
282,0.00011415525114155251
283,0.00011415525114155251
284,0.00011415525114155251
285,0.00011415525114155251
286,0.00011415525114155251
287,0.00011415525114155251
288,0.00011415525114155251
289,0.00011415525114155251
290,0.00011415525114155251
291,0.00011415525114155251
292,0.00011415525114155251
293,0.00011415525114155251
294,0.00011415525114155251
295,0.00011415525114155251
296,0.00011415525114155251
297,0.00011415525114155251
298,0.00011415525114155251
299,0.00011415525114155251
300,0.00011415525114155251
301,0.00011415525114155251
302,0.00011415525114155251
303,0.00011415525114155251
304,0.00011415525114155251
305,0.00011415525114155251
306,0.00011415525114155251
307,0.00011415525114155251
308,0.00011415525114155251
309,0.00011415525114155251
310,0.00011415525114155251
311,0.00011415525114155251
312,0.00011415525114155251
313,0.00011415525114155251
314,0.00011415525114155251
315,0.00011415525114155251
316,0.00011415525114155251
317,0.00011415525114155251
318,0.00011415525114155251
319,0.00011415525114155251
320,0.00011415525114155251
321,0.00011415525114155251
322,0.00011415525114155251
323,0.00011415525114155251
324,0.00011415525114155251
325,0.00011415525114155251
326,0.00011415525114155251
327,0.00011415525114155251
328,0.00011415525114155251
329,0.00011415525114155251
330,0.00011415525114155251
331,0.00011415525114155251
332,0.00011415525114155251
333,0.00011415525114155251
334,0.00011415525114155251
335,0.00011415525114155251
336,0.00011415525114155251
337,0.00011415525114155251
338,0.00011415525114155251
339,0.00011415525114155251
340,0.00011415525114155251
341,0.00011415525114155251
342,0.00011415525114155251
343,0.00011415525114155251
344,0.00011415525114155251
345,0.00011415525114155251
346,0.00011415525114155251
347,0.00011415525114155251
348,0.00011415525114155251
349,0.00011415525114155251
350,0.00011415525114155251
351,0.00011415525114155251
352,0.00011415525114155251
353,0.00011415525114155251
354,0.00011415525114155251
355,0.00011415525114155251
356,0.00011415525114155251
357,0.00011415525114155251
358,0.00011415525114155251
359,0.00011415525114155251
360,0.00011415525114155251
361,0.00011415525114155251
362,0.00011415525114155251
363,0.00011415525114155251
364,0.00011415525114155251
365,0.00011415525114155251
366,0.00011415525114155251
367,0.00011415525114155251
368,0.00011415525114155251
369,0.00011415525114155251
370,0.00011415525114155251
371,0.00011415525114155251
372,0.00011415525114155251
373,0.00011415525114155251
374,0.00011415525114155251
375,0.00011415525114155251
376,0.00011415525114155251
377,0.00011415525114155251
378,0.00011415525114155251
379,0.00011415525114155251
380,0.00011415525114155251
381,0.00011415525114155251
382,0.00011415525114155251
383,0.00011415525114155251
384,0.00011415525114155251
385,0.00011415525114155251
386,0.00011415525114155251
387,0.00011415525114155251
388,0.00011415525114155251
389,0.00011415525114155251
390,0.00011415525114155251
391,0.00011415525114155251
392,0.00011415525114155251
393,0.00011415525114155251
394,0.00011415525114155251
395,0.00011415525114155251
396,0.00011415525114155251
397,0.00011415525114155251
398,0.00011415525114155251
399,0.00011415525114155251
400,0.00011415525114155251
401,0.00011415525114155251
402,0.00011415525114155251
403,0.00011415525114155251
404,0.00011415525114155251
405,0.00011415525114155251
406,0.00011415525114155251
407,0.00011415525114155251
408,0.00011415525114155251
409,0.00011415525114155251
410,0.00011415525114155251
411,0.00011415525114155251
412,0.00011415525114155251
413,0.00011415525114155251
414,0.00011415525114155251
415,0.00011415525114155251
416,0.00011415525114155251
417,0.00011415525114155251
418,0.00011415525114155251
419,0.00011415525114155251
420,0.00011415525114155251
421,0.00011415525114155251
422,0.00011415525114155251
423,0.00011415525114155251
424,0.00011415525114155251
425,0.00011415525114155251
426,0.00011415525114155251
427,0.00011415525114155251
428,0.00011415525114155251
429,0.00011415525114155251
430,0.00011415525114155251
431,0.00011415525114155251
432,0.00011415525114155251
433,0.00011415525114155251
434,0.00011415525114155251
435,0.00011415525114155251
436,0.00011415525114155251
437,0.00011415525114155251
438,0.00011415525114155251
439,0.00011415525114155251
440,0.00011415525114155251
441,0.00011415525114155251
442,0.00011415525114155251
443,0.00011415525114155251
444,0.00011415525114155251
445,0.00011415525114155251
446,0.00011415525114155251
447,0.00011415525114155251
448,0.00011415525114155251
449,0.00011415525114155251
450,0.00011415525114155251
451,0.00011415525114155251
452,0.00011415525114155251
453,0.00011415525114155251
454,0.00011415525114155251
455,0.00011415525114155251
456,0.00011415525114155251
457,0.00011415525114155251
458,0.00011415525114155251
459,0.00011415525114155251
460,0.00011415525114155251
461,0.00011415525114155251
462,0.00011415525114155251
463,0.00011415525114155251
464,0.00011415525114155251
465,0.00011415525114155251
466,0.00011415525114155251
467,0.00011415525114155251
468,0.00011415525114155251
469,0.00011415525114155251
470,0.00011415525114155251
471,0.00011415525114155251
472,0.00011415525114155251
473,0.00011415525114155251
474,0.00011415525114155251
475,0.00011415525114155251
476,0.00011415525114155251
477,0.00011415525114155251
478,0.00011415525114155251
479,0.00011415525114155251
480,0.00011415525114155251
481,0.00011415525114155251
482,0.00011415525114155251
483,0.00011415525114155251
484,0.00011415525114155251
485,0.00011415525114155251
486,0.00011415525114155251
487,0.00011415525114155251
488,0.00011415525114155251
489,0.00011415525114155251
490,0.00011415525114155251
491,0.00011415525114155251
492,0.00011415525114155251
493,0.00011415525114155251
494,0.00011415525114155251
495,0.00011415525114155251
496,0.00011415525114155251
497,0.00011415525114155251
498,0.00011415525114155251
499,0.00011415525114155251
500,0.00011415525114155251
501,0.00011415525114155251
502,0.00011415525114155251
503,0.00011415525114155251
504,0.00011415525114155251
505,0.00011415525114155251
506,0.00011415525114155251
507,0.00011415525114155251
508,0.00011415525114155251
509,0.00011415525114155251
510,0.00011415525114155251
511,0.00011415525114155251
512,0.00011415525114155251
513,0.00011415525114155251
514,0.00011415525114155251
515,0.00011415525114155251
516,0.00011415525114155251
517,0.00011415525114155251
518,0.00011415525114155251
519,0.00011415525114155251
520,0.00011415525114155251
521,0.00011415525114155251
522,0.00011415525114155251
523,0.00011415525114155251
524,0.00011415525114155251
525,0.00011415525114155251
526,0.00011415525114155251
527,0.00011415525114155251
528,0.00011415525114155251
529,0.00011415525114155251
530,0.00011415525114155251
